user_id,treat,received,block,platform,cluster_id,signup_cohort,baseline_activity,pre_metric,assignment_date
67892,1,1,6,ios,151,cohort_A,3.646798181222078,2.785948025348203,2026-04-16
67893,1,0,1,ios,36,cohort_C,0.8939634046097299,0.6059188776987705,2026-04-16
67894,1,1,8,android,343,cohort_C,5.588373079687605,5.369447855528049,2026-04-16
67895,1,1,8,web,286,cohort_A,5.679051532195894,5.306249533209479,2026-04-16
67896,0,0,1,ios,497,cohort_C,0.7885544136620269,0.3976218314774492,2026-04-16
67897,0,0,9,ios,238,cohort_C,6.393240119376783,6.9144884154623965,2026-04-16
67898,1,1,4,android,316,cohort_B,2.449183894446567,2.81172906604673,2026-04-16
67899,1,1,1,android,420,cohort_C,0.6910953177891777,0.7403718841679334,2026-04-16
67900,1,1,3,ios,237,cohort_A,1.83765136776592,1.9204782643168887,2026-04-16
67901,1,1,2,ios,124,cohort_B,1.6479661333066018,1.0950939490091687,2026-04-16
67902,0,0,9,ios,123,cohort_A,6.198548258615842,6.701549294559605,2026-04-16
67903,1,1,8,android,91,cohort_C,5.252623192817779,5.260955292406582,2026-04-16
67904,1,1,8,android,87,cohort_A,5.360807218340178,4.442068431084978,2026-04-16
67905,0,0,6,ios,400,cohort_B,3.940224179302999,3.9662638963826335,2026-04-16
67906,1,1,9,web,218,cohort_A,6.231081681696576,4.637505378321878,2026-04-16
67907,1,0,4,android,266,cohort_B,2.4649390919175924,2.63584480957072,2026-04-16
67908,1,1,1,ios,76,cohort_A,0.9144020413342652,1.073892943731601,2026-04-16
67909,0,0,5,android,216,cohort_A,2.8568000996813008,2.043028983188901,2026-04-16
67910,0,0,8,android,376,cohort_A,5.020981152986098,4.460842441916037,2026-04-16
67911,0,0,9,android,320,cohort_B,6.353430606413339,5.92469891782784,2026-04-16
67912,0,0,9,ios,166,cohort_C,6.562285591841141,6.987186753736308,2026-04-16
67913,0,0,8,android,93,cohort_A,5.234303929230263,4.969114875038851,2026-04-16
67914,1,0,10,android,494,cohort_B,9.48567678446868,8.80576079690789,2026-04-16
67915,0,0,4,ios,185,cohort_A,2.518584377273138,1.781938769948792,2026-04-16
67916,0,0,8,web,435,cohort_C,5.024242948836694,5.5440452270884215,2026-04-16
67917,0,0,10,web,485,cohort_A,7.852363051405457,7.42097028929841,2026-04-16
67918,1,0,1,ios,21,cohort_A,0.6606414107109606,0.013940953939837297,2026-04-16
67919,0,0,5,web,58,cohort_B,3.0503109059467133,3.435376197478461,2026-04-16
67920,1,1,3,android,405,cohort_A,2.0647215620037134,1.8724473916927429,2026-04-16
67921,0,0,10,android,132,cohort_C,10.537239577548348,9.429511196216902,2026-04-16
67922,1,1,4,ios,38,cohort_A,2.6291982705484194,2.7455150480197803,2026-04-16
67923,0,0,10,ios,375,cohort_B,13.638382567362948,13.057072929618403,2026-04-16
67924,1,1,9,android,394,cohort_A,7.434384932053024,7.009177452541517,2026-04-16
67925,1,1,4,android,342,cohort_B,2.6063728723777486,2.4737266300972167,2026-04-16
67926,0,0,4,ios,492,cohort_B,2.3729617478797405,1.7658105108213578,2026-04-16
67927,0,0,8,android,115,cohort_B,5.015985288389213,4.765720593278568,2026-04-16
67928,0,0,7,ios,172,cohort_A,4.089153351435934,3.4156271452046467,2026-04-16
67929,1,0,5,web,459,cohort_B,3.1199922782140272,3.50910792857873,2026-04-16
67930,1,1,2,android,256,cohort_A,1.5973790247295636,2.446969939533916,2026-04-16
67931,0,0,10,web,490,cohort_A,10.15366149447411,10.889159096986916,2026-04-16
67932,1,1,6,android,432,cohort_B,3.942533465562388,3.9929372408921715,2026-04-16
67933,1,1,3,ios,383,cohort_A,2.1093048712566587,2.2709815750363727,2026-04-16
67934,1,0,8,android,219,cohort_C,5.039072494806951,5.450939518528056,2026-04-16
67935,1,0,9,android,16,cohort_B,7.34114717043857,8.275600390729547,2026-04-16
67936,0,0,1,ios,273,cohort_A,0.2646856430700768,0.23185559914754433,2026-04-16
67937,1,1,9,web,490,cohort_A,6.121350123109947,6.004943888683223,2026-04-16
67938,0,0,8,web,324,cohort_A,4.977064637410871,5.20590108692289,2026-04-16
67939,0,0,5,android,125,cohort_A,3.045766432465723,2.4724314410942427,2026-04-16
67940,1,0,7,android,338,cohort_B,4.1736969821136025,3.9210768078830665,2026-04-16
67941,1,1,5,android,62,cohort_A,2.913494333224276,2.8956282933655517,2026-04-16
67942,0,0,10,ios,10,cohort_C,9.44911025644308,10.391566395914094,2026-04-16
67943,0,0,10,android,209,cohort_B,11.201937783380039,11.009649615651933,2026-04-16
67944,1,1,2,ios,53,cohort_B,1.0752170825426364,0.5992612900178685,2026-04-16
67945,1,1,5,ios,59,cohort_B,3.2209557963136923,3.7087472692430277,2026-04-16
67946,1,0,7,web,142,cohort_B,4.593074190109371,4.697169666534846,2026-04-16
67947,1,0,4,ios,254,cohort_C,2.255380436847649,2.5960269325470198,2026-04-16
67948,1,0,3,android,469,cohort_B,2.1354314568589228,2.365112647161815,2026-04-16
67949,1,1,5,android,391,cohort_A,2.852167070367303,2.5554544838064652,2026-04-16
67950,1,1,8,web,117,cohort_B,5.01683402255736,5.031727498339912,2026-04-16
67951,1,1,2,android,379,cohort_C,1.4969751895918868,1.131475026172302,2026-04-16
67952,1,1,9,web,336,cohort_B,6.096679423398,4.536327912098733,2026-04-16
67953,1,1,1,web,324,cohort_B,0.5789281745618251,0.37273851842629424,2026-04-16
67954,0,0,2,android,264,cohort_A,1.2192424438182132,0.9567722785377043,2026-04-16
67955,1,0,5,android,279,cohort_A,3.1299926483127223,2.6759255524343413,2026-04-16
67956,0,0,5,web,150,cohort_B,2.8178778258704726,3.144490846226214,2026-04-16
67957,0,0,2,ios,337,cohort_C,1.3598849077622026,1.9448457928945806,2026-04-16
67958,0,0,9,web,416,cohort_B,7.674398029566358,8.215637313171088,2026-04-16
67959,1,1,7,android,290,cohort_C,4.789766089347635,6.0796047348505535,2026-04-16
67960,0,0,1,ios,441,cohort_A,0.24448153267464992,0.0019251432007349467,2026-04-16
67961,0,0,7,ios,383,cohort_B,4.598715668545978,4.568714616691703,2026-04-16
67962,0,0,10,ios,250,cohort_C,10.750641394019523,10.55929698166348,2026-04-16
67963,1,1,2,ios,162,cohort_A,1.4435699066368934,0.9676276375160424,2026-04-16
67964,1,1,1,android,150,cohort_B,0.5910391281140802,0.08464609223911101,2026-04-16
67965,0,0,7,web,298,cohort_C,4.408349967191411,3.5657388184041072,2026-04-16
67966,1,1,8,android,62,cohort_C,4.90601520511646,5.527654181872733,2026-04-16
67967,1,0,3,web,391,cohort_A,1.9980352006801072,0.8429208183086085,2026-04-16
67968,0,0,4,web,285,cohort_C,2.6303146174679317,2.3128400316391047,2026-04-16
67969,0,0,2,ios,325,cohort_B,1.56740787303778,1.9310153974356856,2026-04-16
67970,0,0,5,web,221,cohort_B,2.949896549635701,3.0732356897977495,2026-04-16
67971,1,0,9,ios,205,cohort_B,6.550035300438521,6.220626759825377,2026-04-16
67972,1,1,9,web,379,cohort_C,6.348015253833016,6.460767518492365,2026-04-16
67973,1,1,2,android,218,cohort_A,1.6140298600868321,1.8268024836872254,2026-04-16
67974,0,0,7,android,477,cohort_A,4.609229968828039,4.28432721757544,2026-04-16
67975,1,0,5,android,141,cohort_A,3.349287391369739,3.289193801940895,2026-04-16
67976,0,0,1,web,208,cohort_B,0.9851016092252332,1.6252804434026997,2026-04-16
67977,0,0,4,web,171,cohort_B,2.20244971648291,1.5494720221396423,2026-04-16
67978,0,0,4,ios,448,cohort_B,2.319483454059027,2.2911466331204764,2026-04-16
67979,0,0,7,web,100,cohort_B,4.209589189751241,4.608691981671834,2026-04-16
67980,1,1,8,web,58,cohort_C,5.4033675675815465,4.4560749534614565,2026-04-16
67981,0,0,1,android,290,cohort_C,0.7259669439465527,0.6815532341234114,2026-04-16
67982,1,1,8,ios,323,cohort_C,5.10620911896688,4.1967218804996484,2026-04-16
67983,0,0,6,ios,397,cohort_B,3.768538133851137,2.4907207932899276,2026-04-16
67984,1,1,3,android,462,cohort_A,2.1744997746826873,1.975380660309391,2026-04-16
67985,0,0,2,android,279,cohort_B,1.2510024749662683,1.6467120184811375,2026-04-16
67986,0,0,7,ios,456,cohort_A,4.324533667070252,4.148875227689356,2026-04-16
67987,1,1,10,ios,32,cohort_B,9.164933167662788,8.18282097249197,2026-04-16
67988,1,1,7,web,82,cohort_C,4.595415855897144,3.5979569813841135,2026-04-16
67989,0,0,2,web,16,cohort_B,1.3392951437834764,1.9402409185039553,2026-04-16
67990,1,0,6,android,2,cohort_A,3.936952641581358,4.397804268131522,2026-04-16
67991,0,0,10,ios,205,cohort_A,9.723966356612925,9.788841977610636,2026-04-16
67992,1,1,4,android,471,cohort_C,2.4413255063681643,3.0187459310108,2026-04-16
67993,1,1,1,ios,282,cohort_A,0.6636392105574135,0.5700009043860382,2026-04-16
67994,0,0,5,android,159,cohort_B,2.8671932204900674,3.9640310544169823,2026-04-16
67995,1,1,3,web,222,cohort_B,2.055434744595082,2.1182333456734748,2026-04-16
67996,1,1,3,web,372,cohort_A,2.0605581774677475,1.7473924486708792,2026-04-16
67997,1,1,9,android,412,cohort_B,7.305205118304849,7.025408928175129,2026-04-16
67998,0,0,2,web,230,cohort_A,1.0728521915422182,0.9856635694397814,2026-04-16
67999,0,0,6,android,375,cohort_C,3.683041957075823,4.574017605088209,2026-04-16
68000,1,0,8,android,310,cohort_A,5.26276662929779,4.504480031641366,2026-04-16
68001,1,1,5,web,420,cohort_A,3.0401956970372663,2.548842511925363,2026-04-16
68002,0,0,7,ios,198,cohort_A,4.571203469811803,5.201475223304739,2026-04-16
68003,1,1,2,android,385,cohort_B,1.2125652541561551,1.004054475270699,2026-04-16
68004,0,0,2,ios,382,cohort_C,1.234098357257794,1.9981920208982074,2026-04-16
68005,0,0,6,android,463,cohort_C,3.562353714684847,3.835736921051189,2026-04-16
68006,0,0,8,android,135,cohort_C,4.991560542411722,5.212927792843992,2026-04-16
68007,1,1,5,android,99,cohort_A,3.2986132771232786,3.9244136823267253,2026-04-16
68008,0,0,1,ios,476,cohort_A,0.9251964978028717,0.7380972133566294,2026-04-16
68009,0,0,1,web,129,cohort_A,0.7552857383355523,-0.3223154818615145,2026-04-16
68010,1,1,2,android,381,cohort_B,1.2745009812118888,0.42852928690624903,2026-04-16
68011,0,0,8,android,272,cohort_C,5.092959130358013,4.706415050922321,2026-04-16
68012,0,0,2,android,5,cohort_A,1.5075755859369733,2.025749512340202,2026-04-16
68013,0,0,2,ios,102,cohort_B,1.4906670281509253,1.3009446969799936,2026-04-16
68014,1,1,3,web,255,cohort_C,2.0241579773242027,2.299471629342736,2026-04-16
68015,1,1,8,ios,47,cohort_A,5.911168885005106,5.919702735615853,2026-04-16
68016,1,0,1,web,158,cohort_A,0.702053535393608,-0.07895528660708506,2026-04-16
68017,1,1,10,android,394,cohort_B,7.773271323662247,7.592007224339074,2026-04-16
68018,0,0,7,ios,76,cohort_A,4.74712712684051,4.91636038366138,2026-04-16
68019,0,0,4,web,497,cohort_A,2.6103937691998547,1.9854259861641614,2026-04-16
68020,0,0,5,android,399,cohort_A,3.303231098758335,3.26499473442447,2026-04-16
68021,0,0,2,ios,305,cohort_A,1.0775162190970995,1.3370450243447296,2026-04-16
68022,1,1,1,web,301,cohort_B,0.285236782818442,0.792211380710827,2026-04-16
68023,1,0,3,ios,448,cohort_A,1.7571150808955676,2.1769702805876503,2026-04-16
68024,1,1,5,android,20,cohort_A,3.260232317577303,3.274865173682101,2026-04-16
68025,0,0,5,ios,230,cohort_C,3.0425151474239693,2.732206355196266,2026-04-16
68026,0,0,7,web,309,cohort_B,4.726017046050543,4.637684323650953,2026-04-16
68027,0,0,6,ios,261,cohort_B,3.9453483696119305,4.103800013384927,2026-04-16
68028,1,1,3,web,317,cohort_A,1.8858868818979355,1.9544615571158512,2026-04-16
68029,0,0,2,android,366,cohort_B,1.4616478725264865,2.0578108444381633,2026-04-16
68030,0,0,5,web,485,cohort_B,3.092391590659463,3.168018753873438,2026-04-16
68031,1,1,5,android,394,cohort_B,3.055622618395161,2.673644071620024,2026-04-16
68032,1,1,7,android,156,cohort_A,4.124438515863045,3.467161727147774,2026-04-16
68033,0,0,4,web,429,cohort_A,2.3199534103419914,1.822518228455514,2026-04-16
68034,1,0,2,ios,59,cohort_B,1.3176088886301927,1.2238961369131454,2026-04-16
68035,1,1,5,web,148,cohort_C,3.1670516019684483,2.941173017834061,2026-04-16
68036,1,1,10,android,492,cohort_A,13.356713388996448,13.560576386549924,2026-04-16
68037,1,1,1,ios,30,cohort_A,0.5872392441684374,0.2869167087339347,2026-04-16
68038,1,0,6,web,11,cohort_A,3.438907454025508,2.5277959445807037,2026-04-16
68039,1,1,4,ios,292,cohort_C,2.303213884716274,2.129478052956667,2026-04-16
68040,0,0,1,web,44,cohort_B,0.3431531837063932,0.7560255637262372,2026-04-16
68041,1,1,8,android,371,cohort_A,5.0168914799786455,4.952880816418281,2026-04-16
68042,0,0,2,android,8,cohort_A,1.4679293104290234,1.7190090771166047,2026-04-16
68043,0,0,3,ios,59,cohort_C,2.089364027707046,1.6395547320731991,2026-04-16
68044,1,1,8,android,216,cohort_C,5.339599098413807,6.138547222529001,2026-04-16
68045,0,0,2,ios,238,cohort_A,1.1319111135277724,0.6446312534756005,2026-04-16
68046,0,0,9,android,193,cohort_B,7.568229241425866,6.894020238304785,2026-04-16
68047,1,1,6,ios,332,cohort_A,3.6504469752315183,2.774153338601185,2026-04-16
68048,1,1,7,ios,50,cohort_B,4.145471479633191,4.4884633210179175,2026-04-16
68049,1,1,7,web,216,cohort_C,4.207414416664628,3.658774757405703,2026-04-16
68050,0,0,9,web,375,cohort_B,6.8631346620576235,6.867322003087634,2026-04-16
68051,0,0,8,ios,172,cohort_B,5.5628890846351124,6.071340337212769,2026-04-16
68052,1,1,3,web,278,cohort_C,1.9921370310296702,1.908611958070576,2026-04-16
68053,1,1,10,android,102,cohort_A,9.932003046867077,9.682249484369486,2026-04-16
68054,0,0,1,web,64,cohort_B,0.46192439026934595,1.2426513172959845,2026-04-16
68055,0,0,5,web,64,cohort_A,3.0212434892459394,2.1231634200181073,2026-04-16
68056,1,1,9,web,37,cohort_A,6.592875753218354,7.099298770528151,2026-04-16
68057,0,0,8,web,170,cohort_B,5.543887859514255,5.5107163207014995,2026-04-16
68058,0,0,2,web,6,cohort_C,1.4712871581057512,1.2028248092536906,2026-04-16
68059,0,0,8,android,49,cohort_A,5.216625107141481,5.143650177345688,2026-04-16
68060,0,0,5,ios,304,cohort_B,3.2338923504173174,3.44320827547,2026-04-16
68061,1,1,6,web,214,cohort_C,3.4122367799696547,3.6911642368392936,2026-04-16
68062,1,0,10,web,181,cohort_C,7.975711390154605,8.659196635563022,2026-04-16
68063,1,1,7,android,195,cohort_B,4.203595673600955,3.6624423325099054,2026-04-16
68064,1,0,9,web,244,cohort_C,6.448326209827424,7.316520624239686,2026-04-16
68065,1,1,4,web,389,cohort_A,2.6832804083075352,2.094888533595139,2026-04-16
68066,1,1,10,ios,427,cohort_C,8.388616616456089,7.632670979729052,2026-04-16
68067,1,1,8,android,123,cohort_B,4.944135152063832,5.134824224313819,2026-04-16
68068,0,0,9,android,148,cohort_A,6.535567889195945,6.436000070908273,2026-04-16
68069,0,0,6,ios,258,cohort_C,3.597743749015907,3.500878707706658,2026-04-16
68070,0,0,5,ios,479,cohort_A,3.175838920376562,2.930369071060211,2026-04-16
68071,1,1,3,android,201,cohort_C,1.7067760549691189,1.43749401921109,2026-04-16
68072,1,1,6,web,455,cohort_B,3.573059034116913,3.258303300109919,2026-04-16
68073,0,0,5,web,271,cohort_C,2.8314589396287944,3.6086498557643125,2026-04-16
68074,0,0,9,ios,175,cohort_A,6.46343347950001,5.859597246053092,2026-04-16
68075,0,0,6,ios,483,cohort_C,3.960265758840162,3.839042929002968,2026-04-16
68076,1,0,6,ios,48,cohort_C,3.49317233729246,3.369166713013665,2026-04-16
68077,1,0,5,android,35,cohort_C,2.9000923789484387,2.4242280756071057,2026-04-16
68078,1,0,5,ios,81,cohort_B,3.241098392191559,3.252025204784491,2026-04-16
68079,1,1,2,web,117,cohort_A,1.2460922726442734,1.669871374920928,2026-04-16
68080,0,0,1,android,32,cohort_A,0.6016936545068062,0.552395166433624,2026-04-16
68081,1,0,8,ios,338,cohort_B,5.423527000393473,5.067982971200459,2026-04-16
68082,0,0,5,web,302,cohort_A,2.930002817181514,3.1320676296865844,2026-04-16
68083,1,1,7,ios,55,cohort_A,4.207774182540097,4.679297280511969,2026-04-16
68084,0,0,2,android,372,cohort_B,1.5437676947237824,1.2968005506158684,2026-04-16
68085,1,1,6,ios,409,cohort_C,3.9738254014173497,4.150965143029826,2026-04-16
68086,1,0,8,android,271,cohort_B,5.126783354529284,5.179002184864368,2026-04-16
68087,0,0,9,android,24,cohort_B,6.033387615498925,5.782126059240059,2026-04-16
68088,1,1,2,web,318,cohort_A,1.3145755461335475,1.4992242149934008,2026-04-16
68089,1,1,9,web,461,cohort_C,6.467882658589924,6.597577009003987,2026-04-16
68090,1,0,4,ios,13,cohort_A,2.3454565652741595,2.818113857481382,2026-04-16
68091,0,0,10,web,392,cohort_B,12.40852850504418,12.57454422795212,2026-04-16
68092,0,0,6,android,127,cohort_A,3.800391284950042,4.169139729535555,2026-04-16
68093,1,0,5,android,498,cohort_A,3.158263668272356,3.3382142244774355,2026-04-16
68094,1,0,8,android,226,cohort_C,5.5780446339323,6.2411802427757435,2026-04-16
68095,0,0,5,android,198,cohort_A,3.084361531361521,2.7818042942122334,2026-04-16
68096,0,0,10,ios,141,cohort_A,9.625994321151786,9.659815965557506,2026-04-16
68097,1,1,8,android,465,cohort_A,5.037487827643726,5.243849486260231,2026-04-16
68098,1,1,9,android,54,cohort_A,6.50887584265423,6.91862483527606,2026-04-16
68099,1,1,5,web,65,cohort_A,3.2488462663821025,3.358195843922491,2026-04-16
68100,0,0,5,web,156,cohort_B,3.194286807940054,3.4803465633373536,2026-04-16
68101,1,1,5,web,214,cohort_B,3.169825385496903,2.046755943026243,2026-04-16
68102,0,0,3,ios,94,cohort_C,2.1338342975715148,2.5936910113120666,2026-04-16
68103,0,0,8,android,153,cohort_A,5.8828482088528045,5.292867614399339,2026-04-16
68104,1,1,10,ios,156,cohort_B,10.590449409386405,10.341118731543439,2026-04-16
68105,1,1,6,web,150,cohort_A,3.454928490695581,3.638422857573016,2026-04-16
68106,0,0,5,ios,198,cohort_C,3.0752225630244547,3.2965976016487533,2026-04-16
68107,0,0,8,android,452,cohort_A,5.787650630680163,6.000879593953161,2026-04-16
68108,1,1,4,ios,100,cohort_A,2.2543273696238093,3.2670098881164016,2026-04-16
68109,0,0,2,web,172,cohort_C,1.2251168958127747,1.193494800470813,2026-04-16
68110,0,0,3,android,253,cohort_B,1.9716847761712273,2.0767554556955568,2026-04-16
68111,0,0,8,android,442,cohort_A,5.637484113536584,5.733339781184021,2026-04-16
68112,0,0,9,web,318,cohort_C,6.281658675537023,6.5968696424868165,2026-04-16
68113,1,1,4,android,410,cohort_B,2.3310410962532337,2.2002294860264855,2026-04-16
68114,1,1,4,ios,58,cohort_A,2.4782942173275675,2.273128583331335,2026-04-16
68115,1,1,4,ios,217,cohort_A,2.5671838946997467,2.440480464691389,2026-04-16
68116,0,0,3,ios,276,cohort_A,1.8295375866922718,1.2414821211365559,2026-04-16
68117,1,1,3,android,400,cohort_A,1.7357244066820063,2.2783005298878427,2026-04-16
68118,0,0,7,web,247,cohort_B,4.162358431531718,3.2017531469189566,2026-04-16
68119,0,0,4,ios,32,cohort_A,2.445899800697807,2.1952163983997917,2026-04-16
68120,0,0,9,web,183,cohort_A,6.3430374111736345,6.578973947760858,2026-04-16
68121,1,1,8,android,23,cohort_B,5.722892514259183,6.0628690398474125,2026-04-16
68122,1,1,10,web,306,cohort_A,8.032198770486303,8.121339119629798,2026-04-16
68123,0,0,7,ios,146,cohort_B,4.345666669648437,4.164911105635499,2026-04-16
68124,1,1,8,android,121,cohort_B,5.758184917386819,5.844077007106514,2026-04-16
68125,1,0,3,android,104,cohort_B,1.9359093316098912,2.8116535697658276,2026-04-16
68126,1,1,2,android,337,cohort_B,1.531994700894834,1.4331258502826776,2026-04-16
68127,0,0,5,android,369,cohort_B,2.9057068652588867,2.9449656785773635,2026-04-16
68128,1,1,7,ios,154,cohort_A,4.682250964841917,4.540598717903916,2026-04-16
68129,0,0,3,android,390,cohort_C,2.135446819817659,2.3530372711418837,2026-04-16
68130,0,0,2,ios,342,cohort_C,1.4575795149455935,1.8763685602487272,2026-04-16
68131,0,0,7,android,162,cohort_A,4.407804124698276,4.096770717957643,2026-04-16
68132,0,0,1,android,393,cohort_C,0.6032438472417221,0.4794551256796209,2026-04-16
68133,1,1,1,ios,125,cohort_B,0.38084711358023127,0.6127213321751702,2026-04-16
68134,1,1,8,android,105,cohort_B,5.464466476713887,6.039905022100955,2026-04-16
68135,1,1,6,android,142,cohort_C,3.621115796206882,3.7089381043761036,2026-04-16
68136,1,1,6,web,378,cohort_A,3.4296474046472087,3.1812736411480302,2026-04-16
68137,0,0,1,web,425,cohort_C,0.3688659608505468,-0.45231193645034085,2026-04-16
68138,0,0,1,android,203,cohort_B,0.779510075243757,0.05626743703345238,2026-04-16
68139,1,1,10,web,95,cohort_B,9.184915828133079,9.071960607985659,2026-04-16
68140,1,1,2,android,39,cohort_A,1.5508804169236339,1.7924983958389789,2026-04-16
68141,1,1,10,android,285,cohort_A,8.578834230476636,8.631353440606766,2026-04-16
68142,1,1,1,ios,413,cohort_B,0.5634922796051747,0.7631729622510318,2026-04-16
68143,0,0,9,web,86,cohort_B,6.407510902889003,5.702466554082082,2026-04-16
68144,0,0,8,ios,170,cohort_B,5.710099304934631,6.084562388779557,2026-04-16
68145,0,0,2,android,112,cohort_B,1.2601067568137452,1.7208998125598707,2026-04-16
68146,0,0,5,web,46,cohort_C,3.0040438296952385,2.305159352060385,2026-04-16
68147,0,0,10,ios,317,cohort_B,8.21839796738918,8.11089414416928,2026-04-16
68148,0,0,4,web,331,cohort_B,2.6243847158874676,3.5155976343503625,2026-04-16
68149,0,0,10,ios,234,cohort_B,9.189147254308752,9.171331815573518,2026-04-16
68150,0,0,3,ios,366,cohort_C,2.0222812358308695,2.1679769913929685,2026-04-16
68151,0,0,2,web,218,cohort_A,1.0701711324978718,1.3765714944073808,2026-04-16
68152,1,1,10,ios,447,cohort_A,8.954742778189937,8.332815052336052,2026-04-16
68153,0,0,6,android,427,cohort_C,3.4519466786523867,3.6950306130226034,2026-04-16
68154,0,0,3,android,453,cohort_A,2.16762372560138,2.108750909638838,2026-04-16
68155,0,0,10,web,331,cohort_A,14.685594431007488,14.741484020592743,2026-04-16
68156,1,0,3,web,243,cohort_A,1.8201971168269124,1.6428521236935025,2026-04-16
68157,1,0,8,android,277,cohort_B,5.8734665886052495,6.426482576157084,2026-04-16
68158,1,1,6,android,61,cohort_A,3.756522521827317,4.06411261745323,2026-04-16
68159,1,1,7,ios,63,cohort_C,4.149073444074566,3.4009732157414096,2026-04-16
68160,0,0,10,web,76,cohort_B,10.204555539935203,9.711721460567741,2026-04-16
68161,1,1,8,ios,397,cohort_A,4.966223401375756,5.618007166275679,2026-04-16
68162,0,0,6,android,340,cohort_B,3.982320926804028,4.419806497088838,2026-04-16
68163,1,1,2,ios,133,cohort_C,1.090753795813588,1.3045200204036504,2026-04-16
68164,1,0,3,android,115,cohort_C,1.9491237583469876,2.4104658021495786,2026-04-16
68165,0,0,4,ios,373,cohort_B,2.685984750529453,2.7716478719817443,2026-04-16
68166,1,1,6,ios,399,cohort_B,3.4191487918652816,3.40447901274051,2026-04-16
68167,1,1,6,web,386,cohort_B,3.545029157960434,3.3573853730179843,2026-04-16
68168,0,0,1,ios,159,cohort_B,0.1133222121625916,0.1501584286090875,2026-04-16
68169,1,0,3,ios,330,cohort_C,2.138863824434127,2.439845268307006,2026-04-16
68170,1,1,4,web,451,cohort_C,2.747795929880895,2.374476373024364,2026-04-16
68171,0,0,7,ios,207,cohort_B,4.5860194660236875,4.654754548016059,2026-04-16
68172,1,1,5,android,132,cohort_A,2.857657584110548,2.2142700517921075,2026-04-16
68173,1,1,7,android,86,cohort_A,4.275835896232221,4.177966659153363,2026-04-16
68174,0,0,4,android,438,cohort_B,2.730990668677636,3.1234292500794947,2026-04-16
68175,1,1,10,android,471,cohort_B,13.791280546870768,13.812141312032601,2026-04-16
68176,1,1,3,ios,13,cohort_C,1.9306651649341553,2.7565613062180807,2026-04-16
68177,1,1,2,android,485,cohort_B,1.329526443111221,2.4659970282719117,2026-04-16
68178,1,1,6,ios,241,cohort_A,4.025288697590556,4.1149186378042595,2026-04-16
68179,0,0,7,ios,427,cohort_A,4.158115796736915,3.916399386217018,2026-04-16
68180,0,0,5,ios,277,cohort_A,3.026309550310126,2.333459554418218,2026-04-16
68181,0,0,4,web,493,cohort_C,2.430925527785864,2.5390093519127013,2026-04-16
68182,1,1,5,ios,268,cohort_C,2.8136262079562946,2.7775045649046732,2026-04-16
68183,1,1,1,android,220,cohort_A,0.9171822053059344,0.702556826231594,2026-04-16
68184,1,1,7,ios,447,cohort_C,4.4470069367471,4.681573153750073,2026-04-16
68185,1,1,4,ios,422,cohort_C,2.6382281351942902,3.0064517369176733,2026-04-16
68186,0,0,4,ios,359,cohort_A,2.7022896180992046,2.896278093920197,2026-04-16
68187,0,0,10,ios,333,cohort_B,9.971421103214931,10.44916980144536,2026-04-16
68188,1,1,5,android,28,cohort_A,2.866215909960303,3.268950431752641,2026-04-16
68189,1,1,3,web,88,cohort_A,2.0973629897267925,1.5582607429709951,2026-04-16
68190,1,1,7,ios,114,cohort_B,4.739493187811565,4.698602991119201,2026-04-16
68191,1,1,3,android,362,cohort_C,2.1649090901461148,1.6078168779652393,2026-04-16
68192,1,1,3,android,221,cohort_B,2.0180899129216567,2.460796033205396,2026-04-16
68193,1,1,10,ios,439,cohort_B,11.336707525807906,11.43095320208409,2026-04-16
68194,0,0,8,ios,379,cohort_B,5.248000861196772,5.157403196596864,2026-04-16
68195,1,0,4,android,134,cohort_B,2.483487978460152,2.7132994284880607,2026-04-16
68196,0,0,5,web,314,cohort_A,2.8522540621815287,3.3860487302797817,2026-04-16
68197,0,0,6,web,20,cohort_B,3.903520245408949,4.12580240281001,2026-04-16
68198,0,0,3,ios,409,cohort_A,1.9194709715772462,1.4145352670478384,2026-04-16
68199,0,0,4,ios,461,cohort_A,2.254821819292549,3.088024088036166,2026-04-16
68200,0,0,10,ios,492,cohort_A,9.562760722411168,9.561904877139316,2026-04-16
68201,0,0,2,web,422,cohort_A,1.4123477316367536,1.4982551626344123,2026-04-16
68202,0,0,3,ios,30,cohort_A,2.0801287423956762,1.900120141346524,2026-04-16
68203,0,0,1,android,414,cohort_B,0.5224595395678842,0.3169869617453238,2026-04-16
68204,0,0,8,ios,90,cohort_B,5.5976738846008,5.18697024877073,2026-04-16
68205,1,1,9,web,166,cohort_C,6.087381668001404,5.7048998482449615,2026-04-16
68206,1,1,10,android,234,cohort_A,8.185699642827185,7.740130849808122,2026-04-16
68207,1,1,7,web,305,cohort_A,4.407514629740409,3.9658948545695947,2026-04-16
68208,1,1,10,web,495,cohort_B,8.899355726039815,8.993340572840516,2026-04-16
68209,1,0,9,ios,177,cohort_B,6.512701171774648,6.5923918140766595,2026-04-16
68210,1,1,6,ios,490,cohort_A,3.794702844811024,3.1556883487785,2026-04-16
68211,1,1,2,web,44,cohort_C,1.4789491628744844,1.2863324226141022,2026-04-16
68212,0,0,7,ios,321,cohort_B,4.335191286236804,5.875712608244667,2026-04-16
68213,1,1,1,android,261,cohort_C,0.986289988945278,-0.25930061948098426,2026-04-16
