user_id,treat,received,block,platform,cluster_id,signup_cohort,baseline_activity,pre_metric,post_clicks,post_purchases,days_observed,missing_share,converted
76117,1,0,2,web,220,cohort_A,1.3044697860099033,1.6780080303935623,7.0,0.0,14,0.0,0
76118,0,0,5,android,172,cohort_B,3.111955869147641,3.030464272708678,6.0,0.0,13,0.07142857142857142,0
76119,1,1,2,ios,255,cohort_C,1.484830914848643,0.8128021692578322,7.0,1.0,14,0.0,1
76120,0,0,8,ios,62,cohort_A,5.837072143435818,6.53143574620162,2.0,0.0,13,0.07142857142857142,0
76121,1,1,9,web,195,cohort_B,7.427671099066613,7.525934452321834,8.0,0.0,14,0.0,0
76122,1,0,4,web,234,cohort_A,2.409360876385202,2.9997325099003493,5.0,0.0,13,0.07142857142857142,0
76123,0,0,2,android,227,cohort_C,1.6445384315526537,0.6765777493102232,9.0,0.0,14,0.0,0
76124,1,1,4,web,191,cohort_A,2.297949839234172,2.4079539725740124,6.0,0.0,14,0.0,0
76125,0,0,10,ios,458,cohort_A,8.399324531791022,8.906784719021362,7.0,0.0,14,0.0,0
76126,1,1,8,android,281,cohort_B,5.532205106191818,5.89027062483271,7.0,0.0,14,0.0,0
76127,0,0,4,android,47,cohort_A,2.6565074463580296,2.235216824360091,6.0,0.0,13,0.07142857142857142,0
76128,1,1,4,web,207,cohort_B,2.3028015179258605,2.5607620915988134,10.0,0.0,13,0.07142857142857142,0
76129,1,1,1,ios,116,cohort_A,0.8333486069660536,0.7775667444864974,5.0,0.0,14,0.0,0
76130,1,0,2,ios,364,cohort_A,1.221907323906236,0.7774520344444827,3.0,0.0,14,0.0,0
76131,1,1,3,web,74,cohort_A,2.11343442730255,1.7081849710483061,3.0,1.0,14,0.0,1
76132,0,0,8,web,391,cohort_B,5.273635657203128,5.912292170232216,5.0,0.0,14,0.0,0
76133,0,0,2,web,222,cohort_A,1.4327012879862466,1.5398533021858118,3.0,0.0,14,0.0,0
76134,1,1,1,ios,158,cohort_B,0.44112958351405107,0.5422340351313095,6.0,0.0,14,0.0,0
76135,0,0,4,ios,421,cohort_B,2.5887063397443377,2.394277252388301,8.0,0.0,14,0.0,0
76136,0,0,4,web,77,cohort_C,2.4071484674318655,3.2734381949809888,7.0,0.0,14,0.0,0
76137,1,0,5,android,289,cohort_C,2.7665158671282333,1.9829006266884264,9.0,0.0,13,0.07142857142857142,0
76138,1,1,10,ios,76,cohort_A,8.332339936979979,8.080464866575841,7.0,0.0,14,0.0,0
76139,0,0,9,web,205,cohort_B,7.400766183596351,7.64406780683702,7.0,0.0,14,0.0,0
76140,1,1,7,ios,279,cohort_B,4.729968111811029,4.025827656462617,4.0,0.0,14,0.0,0
76141,1,1,3,android,423,cohort_B,1.6842355152471005,1.1683633983382111,6.0,0.0,13,0.07142857142857142,0
76142,1,1,2,ios,389,cohort_A,1.2108981634921914,0.8659913757852584,6.0,0.0,14,0.0,0
76143,1,1,7,android,40,cohort_A,4.6093440543591075,4.6137444262112774,10.0,0.0,14,0.0,0
76144,0,0,4,ios,134,cohort_C,2.7412600665932425,2.6945338840995245,5.0,0.0,14,0.0,0
76145,0,0,8,web,145,cohort_C,5.879659223472719,5.576230506521895,6.0,0.0,12,0.14285714285714285,0
76146,0,0,2,android,122,cohort_B,1.167464076766984,1.8224985607919693,4.0,0.0,14,0.0,0
76147,1,1,6,ios,278,cohort_B,3.6514668495005638,3.362487457808613,7.0,0.0,14,0.0,0
76148,0,0,10,ios,46,cohort_B,14.256369013536832,14.706848146000935,4.0,0.0,13,0.07142857142857142,0
76149,1,1,10,ios,336,cohort_A,8.833048480439466,9.405731579178202,9.0,0.0,14,0.0,0
76150,0,0,10,web,59,cohort_A,8.004503427690228,8.058029155775298,5.0,0.0,14,0.0,0
76151,1,1,5,web,113,cohort_B,3.1561727731578566,2.3588743088713007,7.0,0.0,13,0.07142857142857142,0
76152,1,1,3,web,183,cohort_C,1.6787295069684625,1.216953697848083,3.0,0.0,13,0.07142857142857142,0
76153,0,0,2,android,416,cohort_B,1.6215671242612164,0.788408743472199,7.0,0.0,13,0.07142857142857142,0
76154,0,0,10,web,98,cohort_A,8.650847767946138,8.305640041622635,4.0,0.0,14,0.0,0
76155,1,1,10,android,174,cohort_B,8.412394982947207,8.380151575569016,4.0,0.0,14,0.0,0
76156,1,0,1,ios,98,cohort_A,0.8401470724372601,0.49483926117618376,6.0,0.0,14,0.0,0
76157,0,0,9,web,4,cohort_A,6.300785233385996,6.42728061990416,7.0,0.0,14,0.0,0
76158,0,0,5,android,171,cohort_A,2.8091311534785173,3.21640853656552,3.0,0.0,14,0.0,0
76159,1,1,5,web,156,cohort_A,3.1420656694873834,3.7612626098428485,3.0,0.0,12,0.14285714285714285,0
76160,1,1,3,web,228,cohort_C,2.089979109244914,2.1779834009816756,4.0,0.0,13,0.07142857142857142,0
76161,1,1,5,web,322,cohort_B,3.3198515347887536,3.9526619900009328,6.0,0.0,13,0.07142857142857142,0
76162,0,0,3,web,168,cohort_B,1.9906652873655029,1.9238979903079525,4.0,0.0,13,0.07142857142857142,0
76163,1,1,6,web,456,cohort_A,3.8198010370110747,4.299975750808153,5.0,0.0,14,0.0,0
76164,0,0,6,android,33,cohort_A,3.682001062092321,3.711514831921911,4.0,0.0,13,0.07142857142857142,0
76165,0,0,3,ios,66,cohort_A,1.9698753683867325,2.428238715919624,7.0,0.0,14,0.0,0
76166,1,1,2,web,351,cohort_B,1.645836805470447,1.2311948352816735,6.0,0.0,14,0.0,0
76167,1,1,4,android,467,cohort_C,2.3670998670578935,2.3134458507590763,9.0,0.0,13,0.07142857142857142,0
76168,1,1,1,android,368,cohort_C,0.917277549286199,0.798129500887718,5.0,0.0,14,0.0,0
76169,0,0,7,ios,449,cohort_C,4.577900617595701,3.9138743717300817,4.0,0.0,14,0.0,0
76170,1,1,7,ios,168,cohort_B,4.292299117827967,4.503581004890488,4.0,0.0,14,0.0,0
76171,0,0,3,ios,463,cohort_B,1.850740536066545,1.5753321681697867,6.0,0.0,14,0.0,0
76172,0,0,4,android,260,cohort_A,2.3653421232681437,2.224155555249125,2.0,0.0,13,0.07142857142857142,0
76173,0,0,7,ios,253,cohort_B,4.705954814062209,4.659244570202436,5.0,0.0,14,0.0,0
76174,0,0,6,android,27,cohort_C,3.550066555984842,4.1662938289593745,5.0,0.0,14,0.0,0
76175,1,1,4,web,11,cohort_A,2.3558735313383035,1.6341102000767296,6.0,0.0,14,0.0,0
76176,0,0,5,ios,8,cohort_B,3.0199914328778417,2.8616755632320747,1.0,0.0,14,0.0,0
76177,0,0,8,ios,210,cohort_A,5.665066007870031,5.912729764975375,5.0,0.0,14,0.0,0
76178,0,0,7,android,87,cohort_B,4.6744668493379695,4.5595160105759,6.0,0.0,14,0.0,0
76179,1,1,9,ios,203,cohort_B,6.905243531634334,6.60664623142326,9.0,1.0,13,0.07142857142857142,1
76180,0,0,1,android,318,cohort_A,0.15673337668681642,-0.5183474436924891,5.0,0.0,14,0.0,0
76181,1,0,10,android,34,cohort_A,8.841571988370093,8.161415054088629,8.0,0.0,14,0.0,0
76182,1,0,3,ios,192,cohort_A,1.8550303449990524,1.5662814086198087,3.0,0.0,14,0.0,0
76183,0,0,8,ios,238,cohort_B,5.738762315940287,5.581264538010415,7.0,0.0,14,0.0,0
76184,0,0,4,ios,253,cohort_C,2.2415346591621965,2.4294438361349493,5.0,0.0,14,0.0,0
76185,1,1,4,ios,81,cohort_B,2.282761072113771,2.3450093141403165,8.0,0.0,14,0.0,0
76186,0,0,8,ios,326,cohort_A,5.704434828081994,6.112891519256417,6.0,0.0,14,0.0,0
76187,1,0,5,web,95,cohort_B,3.304396273586573,3.804227739665601,3.0,0.0,14,0.0,0
76188,1,1,3,ios,449,cohort_B,1.875800502404552,1.485001292419767,5.0,0.0,14,0.0,0
76189,0,0,8,ios,456,cohort_C,5.666343955841768,5.113485942403878,9.0,0.0,14,0.0,0
76190,1,1,6,android,67,cohort_A,3.6162664611935686,4.196868873740733,3.0,0.0,13,0.07142857142857142,0
76191,1,1,5,web,302,cohort_C,2.762993543970334,2.7506515033278456,9.0,1.0,14,0.0,1
76192,1,1,8,android,402,cohort_B,5.045071660198973,5.037282993577918,5.0,0.0,14,0.0,0
76193,1,1,5,web,407,cohort_B,2.9763847419451492,2.5230251592893533,6.0,0.0,13,0.07142857142857142,0
76194,1,1,2,ios,327,cohort_A,1.3136067951424566,1.2607797876913356,11.0,0.0,14,0.0,0
76195,1,1,5,web,317,cohort_A,3.0061382307366924,2.9439953854938623,9.0,1.0,14,0.0,1
76196,0,0,3,android,64,cohort_C,1.7129362695318149,2.3502024930850807,3.0,0.0,14,0.0,0
76197,0,0,2,web,212,cohort_A,1.096214344899854,1.7021819018092186,8.0,0.0,13,0.07142857142857142,0
76198,0,0,6,web,353,cohort_A,3.6633263802264366,3.6475481875969162,2.0,0.0,13,0.07142857142857142,0
76199,0,0,3,android,127,cohort_A,2.079647998161969,1.9133178044017618,3.0,0.0,14,0.0,0
76200,0,0,8,ios,79,cohort_B,4.942101431950514,4.95389009970885,7.0,0.0,14,0.0,0
76201,0,0,7,android,443,cohort_B,4.572235833574826,4.855558758700637,4.0,0.0,14,0.0,0
76202,1,1,8,android,200,cohort_A,5.735602386058219,5.3713489794065685,4.0,0.0,14,0.0,0
76203,0,0,10,ios,349,cohort_A,8.643092873529463,8.202432419335597,8.0,0.0,13,0.07142857142857142,0
76204,0,0,2,ios,482,cohort_B,1.4138260204226556,1.6419260061388223,4.0,0.0,14,0.0,0
76205,1,1,5,ios,201,cohort_B,3.344958594463401,3.0589952524887396,7.0,0.0,14,0.0,0
76206,0,0,5,android,90,cohort_B,3.1517310925826565,3.481628549831188,5.0,0.0,14,0.0,0
76207,0,0,10,ios,216,cohort_C,10.299096547534658,10.30467724754318,9.0,0.0,14,0.0,0
76208,1,1,8,android,377,cohort_B,5.021205732934042,5.220719437878536,8.0,0.0,14,0.0,0
76209,1,0,7,web,86,cohort_A,4.256838927607397,3.6444696077125354,2.0,0.0,14,0.0,0
76210,0,0,4,ios,208,cohort_B,2.5659769989901826,3.43213274515544,5.0,0.0,13,0.07142857142857142,0
76211,0,0,3,ios,142,cohort_C,2.0464489160674133,1.8467760180557666,9.0,0.0,14,0.0,0
76212,1,1,7,android,444,cohort_B,4.2084735873826284,4.1016636883576965,11.0,0.0,14,0.0,0
76213,1,0,4,web,464,cohort_B,2.670490160807985,2.9099593486414275,2.0,0.0,13,0.07142857142857142,0
76214,0,0,5,ios,482,cohort_B,3.103559931955763,3.5731339285612997,4.0,0.0,13,0.07142857142857142,0
76215,0,0,9,web,286,cohort_B,6.205148797170599,6.222964462110624,12.0,0.0,14,0.0,0
76216,0,0,8,web,291,cohort_B,5.8979890463948195,5.557312311361287,8.0,0.0,14,0.0,0
76217,0,0,9,web,64,cohort_A,7.167752643045331,7.609820616900125,10.0,0.0,13,0.07142857142857142,0
76218,0,0,7,ios,221,cohort_B,4.604090170492121,4.919059938530372,4.0,0.0,14,0.0,0
76219,1,0,4,ios,472,cohort_B,2.3342149716416203,1.9088022223229408,3.0,0.0,12,0.14285714285714285,0
76220,1,1,5,android,290,cohort_B,3.2095215697828094,2.6532394150050878,6.0,0.0,13,0.07142857142857142,0
76221,0,0,10,ios,297,cohort_A,11.635517461525964,11.717822624353694,7.0,0.0,14,0.0,0
76222,0,0,2,ios,227,cohort_B,1.1156351262818482,0.4457183107559274,6.0,0.0,13,0.07142857142857142,0
76223,0,0,4,web,436,cohort_B,2.384365645942078,2.482852058892977,8.0,0.0,14,0.0,0
76224,1,1,1,ios,364,cohort_A,0.19648958362075164,-0.9943824950009372,5.0,0.0,14,0.0,0
76225,1,1,8,ios,279,cohort_A,5.205538824895627,5.502367558830957,6.0,0.0,14,0.0,0
76226,1,0,9,web,86,cohort_C,7.282139992021586,7.177824611625303,6.0,0.0,13,0.07142857142857142,0
76227,1,1,4,web,316,cohort_C,2.3998031378479556,2.1858979459417176,7.0,0.0,14,0.0,0
76228,0,0,6,ios,158,cohort_A,3.5725648607065206,3.370558929563493,5.0,0.0,14,0.0,0
76229,1,1,2,ios,111,cohort_A,1.42267257523088,1.7268213851406775,4.0,0.0,13,0.07142857142857142,0
76230,1,0,4,ios,245,cohort_C,2.578796241029584,2.647458266316727,6.0,1.0,14,0.0,1
76231,0,0,2,web,394,cohort_B,1.0764547777012303,0.5700308282076693,10.0,0.0,14,0.0,0
76232,0,0,6,ios,297,cohort_C,4.004496878864491,4.06121577516509,7.0,1.0,14,0.0,1
76233,0,0,7,android,477,cohort_B,4.687126147220073,5.101719952952256,1.0,0.0,14,0.0,0
76234,0,0,9,ios,325,cohort_B,7.7106427416418235,8.765464181822427,3.0,0.0,14,0.0,0
76235,1,1,10,android,167,cohort_A,8.937843042161544,8.85026891802912,5.0,0.0,14,0.0,0
76236,0,0,9,web,165,cohort_B,7.639548296053877,7.198021645639909,7.0,0.0,14,0.0,0
76237,0,0,7,web,159,cohort_C,4.736708436627781,5.14510434800792,2.0,0.0,13,0.07142857142857142,0
76238,0,0,10,web,417,cohort_A,9.085959452760253,9.450376142334138,6.0,0.0,14,0.0,0
76239,0,0,8,web,283,cohort_B,5.501479028619124,4.571875201166374,6.0,0.0,14,0.0,0
76240,0,0,9,web,4,cohort_A,6.483217622264097,5.472118728184544,4.0,0.0,14,0.0,0
76241,0,0,10,ios,351,cohort_B,7.798881735139203,6.898431153649213,9.0,0.0,14,0.0,0
76242,0,0,8,web,331,cohort_C,5.590912030773739,5.9429771313043345,2.0,0.0,13,0.07142857142857142,0
76243,1,1,9,web,373,cohort_B,7.420576109030418,8.79095264548748,7.0,0.0,13,0.07142857142857142,0
76244,0,0,2,web,328,cohort_C,1.1844395574416708,1.5314315465007506,6.0,0.0,14,0.0,0
76245,1,1,1,ios,68,cohort_B,0.6782548083380495,0.8115083544066566,6.0,0.0,14,0.0,0
76246,0,0,4,android,295,cohort_A,2.2848962690898356,1.6530262611691406,3.0,0.0,14,0.0,0
76247,1,1,8,ios,137,cohort_A,4.930016647819758,3.963905813757933,6.0,0.0,14,0.0,0
76248,0,0,8,ios,434,cohort_C,5.523392738305049,5.495178135122764,11.0,0.0,14,0.0,0
76249,1,0,3,ios,199,cohort_B,2.001709234080725,1.1556788453785303,7.0,0.0,14,0.0,0
76250,0,0,3,ios,446,cohort_B,1.8305285448401598,1.616696294054663,5.0,0.0,14,0.0,0
76251,1,0,9,ios,315,cohort_C,7.346852060025834,7.2859470993428825,3.0,1.0,14,0.0,1
76252,0,0,1,android,210,cohort_A,0.8106871103669493,-0.5575739521268674,5.0,0.0,14,0.0,0
76253,1,0,2,android,33,cohort_A,1.3484633029421509,1.2338141776032285,6.0,0.0,13,0.07142857142857142,0
76254,1,1,9,ios,372,cohort_C,6.3736061325264375,6.141644663040493,7.0,0.0,14,0.0,0
76255,0,0,6,android,207,cohort_B,3.94307583803223,3.956734876360719,7.0,0.0,14,0.0,0
76256,1,1,9,web,115,cohort_A,6.592127914166302,5.782357403388137,8.0,0.0,14,0.0,0
76257,0,0,6,android,352,cohort_A,3.5032950142764703,3.092071510145402,4.0,0.0,14,0.0,0
76258,0,0,8,android,68,cohort_A,5.6213030541951206,5.313730331004933,9.0,0.0,14,0.0,0
76259,1,1,9,ios,100,cohort_A,6.04911781253938,6.097818157351643,12.0,0.0,14,0.0,0
76260,0,0,8,web,328,cohort_A,5.965648512733256,5.894137382742174,11.0,0.0,14,0.0,0
76261,0,0,6,ios,451,cohort_A,3.915820754511091,3.892496861661594,8.0,0.0,14,0.0,0
76262,1,0,5,android,164,cohort_A,2.878054200706491,3.1979514700103495,7.0,0.0,14,0.0,0
76263,1,1,7,android,311,cohort_B,4.434002002161763,4.845618573047079,6.0,0.0,13,0.07142857142857142,0
76264,1,1,7,web,102,cohort_B,4.592975020455101,5.0792418073838626,6.0,0.0,14,0.0,0
76265,0,0,7,ios,330,cohort_C,4.082387537344216,3.656789632837461,6.0,0.0,14,0.0,0
76266,1,1,5,android,474,cohort_B,2.828142191984937,2.579622838524835,5.0,0.0,14,0.0,0
76267,0,0,1,ios,127,cohort_A,0.8398867394929315,0.3044898266898012,2.0,0.0,14,0.0,0
76268,0,0,2,android,359,cohort_A,1.4654994210374275,1.4235406597375457,6.0,1.0,12,0.14285714285714285,1
76269,0,0,1,web,354,cohort_A,0.9858842964029598,0.8726638593226391,4.0,0.0,13,0.07142857142857142,0
76270,1,0,10,android,139,cohort_C,10.67003236378685,10.121192299563422,8.0,0.0,14,0.0,0
76271,0,0,2,web,29,cohort_B,1.3081872973484818,1.3012058276407046,4.0,1.0,14,0.0,1
76272,0,0,3,android,165,cohort_B,1.8851377262241862,1.5443776554830637,1.0,0.0,14,0.0,0
76273,1,1,2,android,452,cohort_A,1.1074306287145637,1.2800777237105965,4.0,0.0,14,0.0,0
76274,0,0,7,android,97,cohort_B,4.620460373370496,4.601200034887552,8.0,1.0,14,0.0,1
76275,0,0,5,web,344,cohort_C,2.7825879513738734,2.6888032574386904,5.0,0.0,14,0.0,0
76276,0,0,7,web,324,cohort_B,4.165308739970776,4.469508515624269,2.0,0.0,14,0.0,0
76277,0,0,6,ios,358,cohort_A,3.8143905443134636,4.310219391035566,2.0,0.0,14,0.0,0
76278,0,0,9,android,87,cohort_C,6.078627035811973,6.626059944240128,7.0,1.0,14,0.0,1
76279,1,1,10,web,19,cohort_C,8.657560370549426,8.912453758757701,5.0,1.0,14,0.0,1
76280,0,0,4,ios,477,cohort_A,2.460964832510774,2.2679997490261803,3.0,0.0,12,0.14285714285714285,0
76281,1,1,2,android,40,cohort_B,1.0628710917857678,1.4594337579631684,4.0,0.0,14,0.0,0
76282,1,1,10,android,65,cohort_B,8.70085417582681,9.391298910453829,6.0,0.0,14,0.0,0
76283,0,0,7,android,317,cohort_A,4.586582819106077,4.611439877401376,10.0,1.0,13,0.07142857142857142,1
76284,1,1,8,web,406,cohort_A,5.118888400932092,5.652066300970595,4.0,0.0,14,0.0,0
76285,0,0,9,web,63,cohort_C,6.14661477037438,6.124195982485486,4.0,0.0,13,0.07142857142857142,0
76286,0,0,8,web,370,cohort_B,4.983106456523893,5.265868819292205,5.0,0.0,14,0.0,0
76287,1,1,9,ios,434,cohort_C,6.0733732141948185,5.791440446011313,3.0,0.0,13,0.07142857142857142,0
76288,1,1,4,android,47,cohort_B,2.6681125273703192,2.46841874749067,7.0,0.0,14,0.0,0
76289,1,1,3,web,465,cohort_A,2.000169691405006,1.8578050694668962,6.0,0.0,14,0.0,0
76290,1,1,10,android,98,cohort_C,9.774972588395332,8.691202030247261,6.0,1.0,13,0.07142857142857142,1
76291,0,0,3,android,87,cohort_B,2.1694929842015656,2.278366204811027,3.0,0.0,14,0.0,0
76292,1,0,6,ios,203,cohort_B,3.790080055047844,3.5933536507744708,9.0,0.0,14,0.0,0
76293,1,1,6,ios,238,cohort_B,3.4348298557591828,3.5703197096681163,2.0,0.0,14,0.0,0
76294,1,0,7,android,75,cohort_C,4.258590857533141,3.8340810013183795,7.0,1.0,14,0.0,1
76295,1,1,6,android,348,cohort_B,3.9300565352377133,4.316925617818296,7.0,0.0,13,0.07142857142857142,0
76296,0,0,4,web,492,cohort_A,2.2074782676867004,2.581725103831353,3.0,0.0,14,0.0,0
76297,1,1,6,android,474,cohort_A,3.992500773409477,4.553905636209136,9.0,0.0,14,0.0,0
76298,0,0,8,ios,131,cohort_C,5.454328601642602,5.489227815282009,3.0,0.0,14,0.0,0
76299,0,0,9,android,234,cohort_A,6.531992736283681,6.951574245974849,6.0,0.0,14,0.0,0
76300,1,1,8,ios,51,cohort_B,5.224386143775521,5.530914569332043,7.0,1.0,14,0.0,1
76301,1,1,3,web,460,cohort_C,1.8055624966964727,2.6986097258257074,4.0,0.0,14,0.0,0
76302,1,1,5,android,156,cohort_B,2.8494043008384313,3.4876337504640222,5.0,0.0,14,0.0,0
76303,1,1,2,ios,398,cohort_B,1.343358464406617,1.4663811797821142,2.0,0.0,14,0.0,0
76304,0,0,6,web,42,cohort_A,3.3898468416536893,3.909618063134823,8.0,1.0,13,0.07142857142857142,1
76305,0,0,10,ios,74,cohort_B,10.500628730949952,10.76038381526308,3.0,0.0,13,0.07142857142857142,0
76306,1,1,1,web,205,cohort_C,0.9783734296315435,1.2641491635704762,7.0,0.0,13,0.07142857142857142,0
76307,1,1,6,android,249,cohort_C,3.4708693316482564,2.861364278093592,10.0,0.0,14,0.0,0
76308,0,0,3,web,467,cohort_C,2.0795571532311654,1.665133668455802,4.0,0.0,11,0.21428571428571427,0
76309,0,0,6,android,366,cohort_A,3.6338895355728726,2.844944695928539,6.0,0.0,13,0.07142857142857142,0
76310,0,0,9,ios,219,cohort_B,6.138662063982051,5.80087572550795,5.0,0.0,14,0.0,0
76311,0,0,7,ios,287,cohort_B,4.47456481093575,4.278460330138321,6.0,0.0,14,0.0,0
76312,0,0,8,web,23,cohort_A,5.464193899555317,5.762944282241186,3.0,0.0,14,0.0,0
76313,1,0,6,ios,61,cohort_B,3.431856495668057,4.185993066548984,3.0,0.0,14,0.0,0
76314,1,1,6,ios,448,cohort_B,3.820169513260717,3.4466795746267804,6.0,0.0,14,0.0,0
76315,0,0,7,android,361,cohort_B,4.778491051071944,4.66521206668921,5.0,0.0,13,0.07142857142857142,0
76316,1,1,10,ios,457,cohort_A,11.408290626803298,11.340031393324105,10.0,0.0,14,0.0,0
76317,0,0,7,android,197,cohort_B,4.242254965419739,4.180530470494582,3.0,0.0,14,0.0,0
76318,0,0,6,ios,358,cohort_C,3.444730987643064,3.5140378340046894,2.0,0.0,14,0.0,0
76319,0,0,3,web,187,cohort_B,2.151120507152797,1.700274009026993,7.0,0.0,13,0.07142857142857142,0
76320,1,1,10,web,168,cohort_A,8.4347837507986,8.127890553441926,6.0,0.0,13,0.07142857142857142,0
76321,0,0,1,android,40,cohort_A,1.0202972400287948,0.8438689493909485,4.0,0.0,14,0.0,0
76322,1,1,3,android,292,cohort_A,1.9272600942531424,1.4246166122800819,8.0,0.0,14,0.0,0
76323,1,0,8,android,104,cohort_A,5.6662951673105475,5.252022022456904,5.0,0.0,13,0.07142857142857142,0
76324,1,1,9,web,292,cohort_B,7.389082057840152,7.118762383721152,5.0,0.0,14,0.0,0
76325,1,1,2,web,461,cohort_C,1.447156529535756,1.1796689640659754,6.0,0.0,14,0.0,0
76326,0,0,4,android,315,cohort_A,2.3178178393527302,1.6460707939952492,6.0,0.0,12,0.14285714285714285,0
76327,0,0,1,ios,344,cohort_A,0.7353249484080971,0.9147263394312791,8.0,0.0,14,0.0,0
76328,0,0,3,android,465,cohort_A,1.8362999913110232,1.0759688537226566,4.0,0.0,14,0.0,0
76329,0,0,10,android,252,cohort_A,8.752454242583319,8.347768571229151,8.0,1.0,14,0.0,1
76330,1,1,3,ios,243,cohort_B,2.0470799462576634,2.0006209821740377,8.0,0.0,14,0.0,0
76331,0,0,3,ios,347,cohort_C,2.1187968646546556,2.421892145890581,5.0,0.0,14,0.0,0
76332,1,1,8,web,66,cohort_A,5.670103949892189,6.330949844051113,4.0,0.0,13,0.07142857142857142,0
76333,1,1,2,ios,454,cohort_B,1.2493934408113923,1.225224104690873,6.0,1.0,12,0.14285714285714285,1
76334,1,1,6,android,435,cohort_C,3.5842955672476027,3.44645520967657,6.0,0.0,14,0.0,0
76335,0,0,10,web,402,cohort_A,9.977848797840965,10.014882712434847,5.0,0.0,14,0.0,0
76336,0,0,4,ios,132,cohort_B,2.5132369705605186,2.407083963328203,10.0,0.0,13,0.07142857142857142,0
76337,0,0,1,ios,149,cohort_A,0.8749286139795215,0.30815309417030856,6.0,0.0,14,0.0,0
76338,0,0,8,android,473,cohort_B,5.111623610469674,4.740218857535447,5.0,0.0,14,0.0,0
76339,0,0,3,ios,372,cohort_A,1.7390528074397271,2.488718677584814,6.0,0.0,14,0.0,0
76340,0,0,1,ios,219,cohort_A,0.9097345036692593,0.7343984573643718,7.0,0.0,14,0.0,0
76341,1,0,2,ios,432,cohort_C,1.3985003175864705,1.4742716827372422,5.0,0.0,14,0.0,0
76342,0,0,3,web,141,cohort_A,2.1741957615956125,2.4703816169410695,6.0,0.0,14,0.0,0
76343,0,0,9,android,324,cohort_B,6.223094880292818,6.25206763920769,5.0,0.0,14,0.0,0
76344,0,0,4,web,297,cohort_B,2.500711909871062,2.8022291258895775,5.0,0.0,14,0.0,0
76345,0,0,6,ios,278,cohort_B,3.6172287277089197,4.261464784020954,8.0,0.0,14,0.0,0
76346,1,1,9,web,290,cohort_C,6.562473800404189,6.215358869508631,8.0,1.0,14,0.0,1
76347,0,0,3,ios,408,cohort_A,1.847324073333723,1.2533902739539378,7.0,0.0,14,0.0,0
76348,1,0,9,ios,68,cohort_C,7.565955278806764,7.757135285360504,12.0,0.0,14,0.0,0
76349,1,1,4,web,141,cohort_B,2.266267524555561,2.623843344259273,4.0,0.0,13,0.07142857142857142,0
76350,1,1,5,ios,483,cohort_B,2.942264352567323,3.0651037340127285,6.0,0.0,14,0.0,0
76351,0,0,1,ios,389,cohort_B,0.4807939851665935,0.6444837119049434,4.0,0.0,14,0.0,0
76352,1,0,7,ios,290,cohort_C,4.2000926870619875,4.7110911320109325,3.0,0.0,14,0.0,0
76353,1,1,8,ios,48,cohort_A,5.208026831958498,4.568914515353172,6.0,0.0,13,0.07142857142857142,0
76354,1,1,2,android,252,cohort_A,1.1995805844319238,0.975552721015722,2.0,1.0,14,0.0,1
76355,1,0,3,ios,153,cohort_A,2.129083693991704,2.167829883974338,8.0,0.0,14,0.0,0
76356,1,1,6,ios,340,cohort_B,3.631230213628037,3.120231191527351,8.0,0.0,14,0.0,0
76357,1,1,7,ios,467,cohort_B,4.812126762858205,4.229476112065369,14.0,0.0,14,0.0,0
76358,1,1,6,ios,172,cohort_A,3.971835577732492,4.4051846918628135,7.0,1.0,14,0.0,1
76359,0,0,10,web,286,cohort_B,10.322846890844202,10.50412676293203,7.0,0.0,14,0.0,0
76360,1,1,10,android,477,cohort_C,8.441159183060421,7.591009209279271,3.0,0.0,12,0.14285714285714285,0
76361,1,1,10,ios,499,cohort_A,8.65592884928737,8.830551875424385,6.0,0.0,14,0.0,0
76362,0,0,8,android,264,cohort_A,5.90718531776439,5.035777011432267,6.0,0.0,13,0.07142857142857142,0
76363,1,1,4,android,21,cohort_B,2.3063849643350856,2.393952034884412,7.0,0.0,14,0.0,0
76364,1,0,6,ios,226,cohort_C,3.8731134472620776,3.186439561569932,10.0,0.0,14,0.0,0
76365,1,1,1,ios,397,cohort_A,0.4565376805765947,0.8755369219097584,6.0,0.0,13,0.07142857142857142,0
76366,1,1,7,android,341,cohort_B,4.060297963682582,3.934439251683005,8.0,0.0,14,0.0,0
76367,1,1,2,web,273,cohort_C,1.4963042899739654,1.6076721604379542,4.0,0.0,14,0.0,0
76368,0,0,6,web,178,cohort_B,3.371820444999106,3.6747989982633005,5.0,0.0,14,0.0,0
76369,0,0,8,android,465,cohort_B,5.232563871263989,5.536213329335453,12.0,0.0,14,0.0,0
76370,1,1,7,ios,280,cohort_C,4.636087067320137,2.8241298760377846,6.0,0.0,14,0.0,0
76371,0,0,2,ios,432,cohort_A,1.3366341093048648,1.4284136898722208,8.0,0.0,14,0.0,0
76372,1,1,9,android,434,cohort_A,6.978735456556988,6.819867233868822,6.0,2.0,14,0.0,1
76373,1,1,8,android,490,cohort_B,5.384751058694668,5.402851641719571,7.0,0.0,13,0.07142857142857142,0
76374,0,0,1,web,64,cohort_B,0.5764199617939963,-0.15668575551415176,6.0,0.0,14,0.0,0
76375,1,1,2,ios,177,cohort_A,1.2517241943989714,1.4899785242566501,12.0,0.0,14,0.0,0
76376,1,1,2,web,56,cohort_C,1.3634353882770476,1.2465128239236696,5.0,0.0,13,0.07142857142857142,0
